163;3300.5
164;3307.0
165;3331.0
166;3314.5
167;3312.5
168;3315.0
169;3317.0
170;3317.5
171;3288.5
172;3290.5
173;3312.0
174;3323.5
175;3322.5
176;3327.0
177;3272.0
178;3264.5
179;3229.0
180;3236.0
181;3237.0
182;3229.0
183;3227.5
184;3234.5
185;3212.5
186;3231.0
187;3208.0
188;3215.0
189;3279.0
190;3263.0
191;3428.0
192;3432.5
193;3483.5
194;3484.0
195;3504.5
196;3507.5
197;3496.0
198;3508.0
199;3526.0
200;3522.5
201;3597.5
202;3613.0
203;3662.5
204;3662.5
205;3715.5
206;3720.5
207;3658.0
208;3657.0
209;3707.5
210;3709.5
211;3751.0
212;3744.0
213;3724.0
214;3710.0
215;3783.0
216;3785.5
217;3775.0
218;3788.5
219;3766.0
220;3770.5
221;3783.0
222;3772.0
223;2961.5
224;2966.0
225;1496.0
226;1507.0
227;944.5
228;948.0
229;889.0
230;880.0
231;959.0
232;958.0
233;965.0
234;961.0
235;984.0
236;986.0
237;1009.5
238;1011.0
239;1033.0
240;1025.5
241;1082.0
242;1079.0
243;1073.0
244;1075.0
245;1102.5
246;1101.5
247;1116.0
248;1106.0
249;1126.5
250;1123.5
251;1159.5
252;1159.0
253;1164.0
254;1161.5
255;1211.5
256;1205.0
257;1234.0
258;1226.5
259;1235.5
260;1241.5
261;1283.5
262;1279.0
263;1296.5
264;1299.5
265;1513.0
266;1507.5
267;3032.5
268;3021.0
269;4256.0
270;4255.5
271;4979.0
272;4979.0
273;5246.0
274;5245.5
275;5527.0
276;5553.0
277;5611.0
278;5607.5
279;5664.0
280;5663.5
281;5705.5
282;5747.0
283;5673.0
284;5679.5
285;5759.5
286;5765.0
287;5752.0
288;5750.5
289;5698.0
290;5737.5
291;5702.5
292;5691.0
293;5652.0
294;5648.5
295;5659.5
296;5663.0
297;5681.5
298;5699.5
299;5558.5
300;5558.0
301;5651.5
302;5642.5
303;5559.0
304;5507.5
305;5169.5
306;5170.0
307;4688.0
308;4686.0
309;4372.0
310;4370.0
311;4094.5
312;4064.0
313;3520.5
314;3532.5
315;2862.0
316;2909.5
317;1988.5
318;1994.5
319;1540.0
320;1557.0
321;1132.5
322;1152.5
323;870.0
324;896.5
325;556.5
326;618.0
327;144.0
328;153.0
333;491.5
334;494.5
335;1111.5
336;1112.5
337;1609.5
338;1648.0
339;1985.0
340;2030.5
341;2281.5
342;2290.5
343;2760.0
344;2782.5
345;2992.0
346;2965.5
347;3108.5
348;3100.0
349;3222.0
350;3238.0
351;3363.0
352;3351.0
353;3419.5
354;3431.0
355;3457.5
356;3453.0
357;3448.0
358;3490.5
359;3507.5
360;3493.5
361;3515.5
362;3516.0
363;3601.5
364;3591.5
365;3863.5
366;3897.0
367;3963.5
368;3961.5
369;4039.0
370;4034.0
371;4097.0
372;4088.0
373;4059.5
374;4062.5
375;4068.5
376;4055.5
377;4117.0
378;4114.5
379;4171.0
380;4170.5
381;4137.5
382;4157.0
383;4153.0
384;4152.5
385;4188.0
386;4170.5
387;4185.0
388;4190.0
389;4127.0
390;4120.5
391;4217.5
392;4221.0
393;4207.5
394;4248.5
395;4269.5
396;4270.5
397;4302.0
398;4299.5
399;4256.0
400;4252.5
401;4335.5
402;4331.0
403;4367.0
404;4362.5
405;4312.5
406;4312.0
407;4314.5
408;4305.5
409;4320.5
410;4316.5
411;4329.0
412;4329.0
413;4380.5
414;4374.0
415;4372.0
416;4369.0
417;4336.0
418;4337.5
419;4368.0
420;4374.0
421;4328.0
422;4360.0
423;4399.5
424;4392.5
425;4363.5
426;4346.0
427;4413.0
428;4422.5
429;4374.0
430;4359.0
431;4320.0
432;4321.0
433;4034.0
434;4065.0
435;4147.0
436;4157.5
437;4198.5
438;4189.0
439;4203.0
440;4212.0
441;4139.5
442;4131.0
443;4075.0
444;4058.0
445;4062.0
446;4065.5
447;4069.0
448;4069.0
449;4069.0
450;4029.0
451;3975.0
452;3975.0
453;3624.5
454;3614.5
455;2285.5
456;2281.0
457;1347.0
458;1324.5
459;1177.0
460;1188.0
461;1348.0
462;1360.0
463;1555.5
464;1559.5
465;1706.5
466;1696.5
467;1815.0
468;1820.0
469;1895.5
470;1894.0
471;1973.5
472;1968.0
473;2041.5
474;2018.0
475;2050.5
476;2043.5
477;2119.5
478;2121.0
479;2259.5
480;2252.0
481;2347.5
482;2338.5
483;2355.5
484;2354.5
485;2419.5
486;2388.5
487;3438.0
488;3455.0
489;5019.0
490;5011.0
491;5349.5
492;5317.5
493;5391.5
494;5382.5
495;5438.5
496;5426.0
497;5487.5
498;5461.5
499;5452.5
500;5434.5
501;5499.5
502;5509.5
503;5438.5
504;5458.5
505;5552.0
506;5518.5
507;5486.0
508;5501.5
509;5580.5
510;5579.5
511;5510.5
512;5505.0
513;5508.5
514;5479.5
515;5459.5
516;5465.0
517;5396.5
518;5398.5
519;5384.0
520;5370.5
521;5403.5
522;5414.5
523;5395.0
524;5404.5
525;5361.5
526;5358.5
527;5296.0
528;5296.5
529;5307.5
530;5296.5
531;5268.0
532;5263.0
533;5192.0
534;5191.0
535;5171.5
536;5173.5
537;5154.0
538;5159.5
539;5080.0
540;5060.5
541;5105.5
542;5139.5
543;5051.5
544;5065.5
545;5022.0
546;5015.5
547;5019.0
548;4999.0
549;4982.5
550;4998.0
551;4945.5
552;4941.5
553;4923.0
554;4923.0
555;4861.5
556;4879.0
557;4574.5
558;4579.5
559;3827.5
560;3819.5
561;3394.5
562;3360.5
563;2984.0
564;2996.5
565;2860.5
566;2849.0
567;2696.5
568;2686.0
569;2638.5
570;2613.0
571;2527.0
572;2527.5
573;2456.0
574;2454.5
575;2357.0
576;2348.0
577;2310.5
578;2302.5
579;2253.0
580;2236.5
581;2204.5
582;2211.0
583;2139.0
584;2141.5
585;2091.0
586;2084.5
587;2046.0
588;2049.0
589;1520.5
590;1534.0
591;1353.5
592;1366.5
593;1659.0
594;1650.0
595;1924.0
596;1902.5
597;2097.0
598;2044.0
599;2198.5
600;2193.5
601;2276.5
602;2295.0
603;2295.5
604;2294.5
605;2299.5
606;2318.5
607;2328.0
608;2318.0
609;2330.0
610;2332.5
611;2337.5
612;2332.0
613;2320.5
614;2321.0
615;2303.0
616;2297.0
617;2281.5
618;2297.0
619;2281.5
620;2276.0
621;2252.0
622;2237.0
623;2225.0
624;2221.5
625;2220.5
626;2222.0
627;2187.0
628;2187.0
629;2358.0
630;2353.5
631;3014.5
632;3015.0
633;3343.5
634;3369.5
635;3530.5
636;3527.5
637;3411.5
638;3426.0
639;3441.5
640;3439.0
641;3497.5
642;3493.0
643;3522.5
644;3529.0
645;3576.5
646;3577.5
647;3615.0
648;3624.5
649;3661.5
650;3664.0
651;3698.5
652;3698.5
653;3686.0
654;3692.5
655;3748.0
656;3750.0
657;3739.5
658;3747.0
659;3763.0
660;3753.5
661;3771.0
662;3761.5
663;3812.5
664;3816.5
665;3794.0
666;3797.0
667;3846.5
668;3854.0
669;3794.0
670;3797.5
671;3828.0
672;3823.5
673;3860.0
674;3882.5
675;3869.5
676;3875.5
677;3869.5
678;3872.5
679;3881.0
680;3881.0
681;3928.0
682;3944.0
683;3881.5
684;3884.5
685;3394.5
686;3390.0
687;2834.0
688;2831.5
689;2340.0
690;2320.5
691;1936.0
692;1935.0
693;1768.5
694;1752.5
695;1614.5
696;1615.5
697;1430.0
698;1441.5
699;1338.5
700;1363.0
701;1275.0
702;1264.0
703;1219.0
704;1224.5
705;1204.0
706;1204.0
707;1183.5
708;1184.0
709;1185.5
710;1194.0
711;1209.5
712;1203.5
713;1256.5
714;1234.5
715;1507.0
716;1523.0
717;2045.0
718;2053.5
719;2508.0
720;2496.5
721;2897.5
722;2898.0
723;3180.0
724;3118.0
725;3308.0
726;3306.0
727;3433.0
728;3438.0
729;3534.5
730;3528.5
731;3558.5
732;3555.5
733;3629.0
734;3618.5
735;3685.5
736;3677.5
737;3771.5
738;3734.0
739;3660.5
740;3671.0
741;3716.0
742;3705.0
743;3765.0
744;3784.5
745;3941.0
746;3930.0
747;3875.5
748;3831.5
749;3893.0
750;3885.0
751;3868.5
752;3849.0
753;3969.5
754;3978.0
755;4009.0
756;3980.5
757;4182.0
758;4196.5
759;4623.0
760;4613.0
761;4929.5
762;4941.5
763;5149.5
764;5147.0
765;5352.5
766;5351.0
767;5311.0
768;5306.5
769;5318.0
770;5319.0
771;5250.0
772;5213.5
773;5299.5
774;5267.5
775;5281.0
776;5276.5
777;5286.0
778;5223.5
779;5151.0
780;5189.0
781;5210.5
782;5222.0
783;5071.5
784;5080.5
785;5090.0
786;5079.5
787;5063.0
788;5064.0
789;5100.5
790;5100.5
791;5000.5
792;5025.5
793;4983.0
794;4972.5
795;4979.0
796;4998.5
797;5010.5
798;5025.5
799;4986.0
800;4966.5
801;5031.0
802;5021.5
803;4976.0
804;4990.0
805;4920.5
806;4929.5
807;4829.0
808;4892.0
809;4783.0
810;4698.5
811;4490.5
812;4480.5
813;4409.5
814;4387.0
815;4313.0
816;4316.5
817;4263.5
818;4228.5
819;4262.5
820;4253.0
821;4195.0
822;4209.0
823;4190.0
824;4199.0
825;4164.0
826;4152.5
827;4122.5
828;4131.5
829;4039.0
830;4026.5
831;4031.5
832;4033.5
833;3932.5
834;3926.0
835;4028.5
836;4025.5
837;3881.5
838;3886.0
839;3611.0
840;3598.5
841;3463.0
842;3502.5
843;3436.0
844;3409.5
845;3347.5
846;3344.0
847;3272.0
848;3246.5
849;3155.5
850;3123.5
851;3063.5
852;3024.5
853;2928.5
854;2905.0
855;2852.5
856;2772.0
857;2639.0
858;2126.5
859;1955.5
860;1950.5
861;1883.5
862;1894.0
863;2130.0
864;2127.5
865;1627.5
866;1564.0
867;1205.0
868;1203.5
869;834.5
870;838.5
871;797.5
872;797.0
873;686.0
874;685.5
875;824.5
876;838.5
877;1041.5
878;1032.0
879;1202.0
880;1190.5
881;1315.0
882;1296.5
883;1456.5
884;1459.5
885;1549.0
886;1524.5
887;1711.5
888;1720.0
889;1784.5
890;1791.5
891;2109.5
892;2121.5
893;1946.0
894;1950.0
895;2176.0
896;2202.5
897;2182.5
898;2186.0
899;2283.5
900;2310.5
901;2328.0
902;2333.0
903;2382.0
904;2404.5
905;2430.0
906;2473.5
907;2475.0
908;2483.5
909;2499.5
910;2492.0
911;2476.0
912;2485.0
913;2704.0
914;2698.0
915;2982.0
916;3003.5
917;3338.5
918;3290.5
919;3393.5
920;3392.5
921;3500.0
922;3452.5
923;3453.5
924;3477.0
925;3522.0
926;3517.5
927;3585.0
928;3584.5
929;3597.5
930;3592.5
931;3585.0
932;3593.5
933;3638.5
934;3640.5
935;3591.5
936;3585.5
937;3638.5
938;3635.0
939;3634.0
940;3621.5
941;3637.0
942;3619.0
943;3652.0
944;3650.5
945;3681.5
946;3685.5
947;3643.0
948;3651.0
949;3659.0
950;3625.0
951;3618.0
952;3615.0
953;3675.5
954;3667.5
955;3667.0
956;3646.0
957;3685.5
958;3674.5
959;3646.5
960;3639.5
961;3672.5
962;3652.0
963;3653.5
964;3627.5
965;3619.0
966;3616.5
967;3610.0
968;3622.0
969;3698.0
970;3699.0
971;3739.5
972;3759.5
973;3686.0
974;3678.0
975;3699.5
976;3693.5
977;3719.0
978;3707.0
979;3731.0
980;3715.0
981;3782.5
982;3781.5
983;3750.5
984;3752.0
985;3793.5
986;3780.0
987;3815.0
988;3802.5
989;3801.5
990;3792.5
991;3828.0
992;3826.0
993;3815.0
994;3809.5
995;3810.0
996;3809.5
997;3799.5
998;3800.0
999;3800.0
1000;3799.5
1001;3811.0
1002;3816.0
1003;3844.5
1004;3851.0
1005;3814.5
1006;3811.5
1007;3813.5
1008;3798.0
1009;3818.5
1010;3814.5
1011;3776.5
1012;3776.5
1013;3815.5
1014;3829.0
1015;3807.5
1016;3811.5
1017;3766.5
1018;3782.5
1019;3684.0
1020;3690.5
1021;3648.0
1022;3657.0
1023;3613.5
1024;3606.0
1025;3631.0
1026;3631.5
1027;3613.0
1028;3617.5
1029;3631.5
1030;3641.0
1031;3638.0
1032;3636.0
1033;3581.0
1034;3586.5
1035;3570.0
1036;3581.0
1037;3671.0
1038;3661.5
1039;3597.0
1040;3595.5
1041;3594.0
1042;3594.5
1043;3578.0
1044;3563.5
1045;3477.5
1046;3483.0
1047;3090.0
1048;3077.5
1049;2549.5
1050;2551.5
1051;2145.0
1052;2157.0
1053;1916.0
1054;1917.5
1055;1707.0
1056;1656.5
1057;1534.5
1058;1483.5
1059;1381.0
1060;1394.0
1061;1306.0
1062;1299.5
1063;1224.5
1064;1213.0
1065;1151.5
1066;1136.5
1067;1158.0
1068;1150.5
1069;1085.5
1070;1085.5
1071;1122.5
1072;1116.0
1073;1087.0
1074;1116.5
1075;1052.5
1076;1049.0
1077;1067.5
1078;1108.0
1079;1368.5
1080;1359.5
1081;1726.0
1082;1747.0
1083;2076.5
1084;2068.5
1085;2238.5
1086;2236.0
1087;2486.0
1088;2425.0
1089;2666.0
1090;2630.0
1091;2856.5
1092;2738.5
1093;2978.0
1094;2973.0
1095;3039.0
1096;3064.0
1097;3224.5
1098;3153.0
1099;3253.0
1100;3294.5
1101;3398.0
1102;3400.5
1103;3470.5
1104;3480.5
1105;3628.5
1106;3603.5
1107;3710.0
1108;3707.0
1109;3659.0
1110;3648.5
1111;3798.5
1112;3804.5
1113;3801.5
1114;3803.0
1115;3841.5
1116;3853.0
1117;3824.0
1118;3865.5
1119;3900.5
1120;3888.0
1121;4132.5
1122;4167.5
1123;4362.0
1124;4369.5
1125;4459.5
1126;4448.5
1127;4635.5
1128;4551.0
1129;4690.0
1130;4710.5
1131;4798.5
1132;4732.5
1133;4759.0
1134;4738.5
1135;4791.0
1136;4765.5
1137;4828.5
1138;4839.5
1139;4884.5
1140;4881.5
1141;4879.5
1142;4889.0
1143;4896.0
1144;4916.0
1145;4917.0
1146;4902.5
1147;4916.0
1148;4921.5
1149;4926.0
1150;4911.0
1151;4944.0
1152;4953.0
1153;4959.5
1154;4805.5
1155;4778.0
1156;4923.5
1157;4960.5
1158;4958.5
1159;5075.5
1160;5053.5
1161;5065.0
1162;5044.5
1163;5059.5
1164;5065.0
1165;5023.5
1166;5013.0
1167;5099.0
1168;5076.5
1169;5047.5
1170;5011.0
1171;5065.0
1172;5043.0
1173;5054.5
1174;5022.0
1175;4980.0
1176;4975.5
1177;4972.5
1178;4960.5
1179;4919.5
1180;4918.0
1181;4901.0
1182;4899.5
1183;4866.0
1184;4873.0
1185;4907.5
1186;4922.0
1187;4878.0
1188;4861.0
1189;4852.0
1190;4845.5
1191;4837.5
1192;4801.0
1193;4842.5
1194;4841.0
1195;4776.0
1196;4720.0
1197;4631.0
1198;4626.5
1199;4550.0
1200;4532.5
1201;4534.5
1202;4499.5
1203;4441.0
1204;4424.0
1205;4390.0
1206;4385.5
1207;4365.5
1208;4342.0
1209;4358.0
1210;4349.5
1211;4276.0
1212;4284.0
1213;4237.0
1214;4228.0
1215;4208.0
1216;4213.0
1217;4192.0
1218;4193.0
1219;4170.0
1220;4176.5
1221;4174.0
1222;4181.5
1223;4133.0
1224;4143.5
1225;4113.0
1226;4099.0
1227;3990.0
1228;4003.5
1229;3993.5
1230;4006.0
1231;4019.0
1232;4014.5
1233;3956.0
1234;3977.5
1235;3945.0
1236;3942.0
1237;3965.0
1238;3977.0
1239;3905.0
1240;3920.5
1241;3902.5
1242;3906.5
1243;3586.0
1244;3587.5
1245;3302.0
1246;3338.5
1247;3067.5
1248;3045.5
1249;2881.0
1250;2888.0
1251;2758.5
1252;2743.5
1253;2712.5
1254;2730.0
1255;2631.5
1256;2648.5
1257;2639.5
1258;2652.5
1259;2557.5
1260;2564.5
1261;2541.5
1262;2527.0
1263;2455.0
1264;2434.0
1265;2419.5
1266;2425.5
1267;2367.5
1268;2361.0
1269;1829.5
1270;1826.5
1271;1634.0
1272;1639.5
1273;1669.5
1274;1675.5
1275;1709.0
1276;1695.0
1277;1732.0
1278;1730.0
1279;1881.5
1280;1870.0
1281;1914.5
1282;1915.0
1283;1970.0
1284;1957.0
1285;2036.0
1286;2011.0
1287;2050.5
1288;2039.0
1289;2073.5
1290;2080.5
1291;2119.5
1292;2120.0
1293;2155.5
1294;2151.0
1295;2142.0
1296;2134.0
1297;2134.5
1298;2146.0
1299;2147.0
1300;2150.5
1301;2154.0
1302;2158.5
1303;2180.0
1304;2183.5
1305;2157.0
1306;2178.0
1307;2207.5
1308;2204.0
1309;2158.0
1310;2163.0
1311;2158.0
1312;2150.5
1313;2160.0
1314;2122.5
1315;2315.5
1316;2295.0
1317;2527.0
1318;2548.5
1319;2666.0
1320;2659.5
1321;2775.0
1322;2764.0
1323;2852.5
1324;2845.5
1325;2894.5
1326;2894.5
1327;2915.0
1328;2903.0
1329;2926.0
1330;2913.5
1331;2943.0
1332;2945.5
1333;2936.5
1334;2931.0
1335;2957.5
1336;2948.5
1337;2937.5
1338;2918.5
1339;2893.5
1340;2894.0
1341;2890.5
1342;2871.5
1343;2862.5
1344;2865.5
1345;3199.5
1346;3192.0
1347;3507.0
1348;3507.0
1349;3721.0
1350;3721.0
1351;3831.0
1352;3825.5
1353;3819.0
1354;3826.0
1355;3781.5
1356;3782.5
1357;3800.5
1358;3792.0
1359;3830.0
1360;3831.0
1361;3811.5
1362;3809.0
1363;3853.5
1364;3851.0
1365;3826.5
1366;3828.5
1367;3808.0
1368;3804.5
1369;3830.5
1370;3814.5
1371;3834.0
1372;3846.5
1373;3823.0
1374;3820.5
1375;3834.5
1376;3859.5
1377;3817.0
1378;3806.0
1379;3813.5
1380;3817.5
1381;3815.5
1382;3806.0
1383;3801.5
1384;3810.0
1385;3640.0
1386;3650.5
1387;3218.0
1388;3230.5
1389;2955.0
1390;2980.0
1391;2826.5
1392;2827.5
1393;2756.5
1394;2755.0
1395;2610.0
1396;2612.0
1397;2581.5
1398;2592.5
1399;2602.5
1400;2607.0
1401;2630.5
1402;2634.0
1403;2584.5
1404;2587.0
1405;2641.0
1406;2651.0
1407;2627.5
1408;2629.0
1409;2627.5
1410;2640.5
1411;2612.0
1412;2597.5
1413;2662.0
1414;2652.5
1415;2513.5
1416;2511.5
1417;2018.0
1418;2011.5
1419;1185.5
1420;1225.0
1421;982.5
1422;979.0
1423;985.5
1424;1016.0
1425;1144.5
1426;1145.5
1427;1245.0
1428;1224.0
1429;1313.0
1430;1304.5
1431;1371.5
1432;1383.5
1433;1452.5
1434;1451.5
1435;1479.5
1436;1503.0
1437;1545.5
1438;1541.0
1439;1575.0
1440;1568.0
1441;1644.5
1442;1633.5
1443;1654.0
1444;1637.0
1445;1700.5
1446;1679.0
1447;1757.5
1448;1744.0
1449;1895.0
1450;1853.0
1451;2076.5
1452;2060.5
1453;2775.5
1454;2777.5
1455;3296.5
1456;3272.0
1457;3507.0
1458;3511.0
1459;3887.0
1460;3830.0
1461;4074.5
1462;4047.5
1463;4171.5
1464;4182.0
1465;4288.0
1466;4265.5
1467;4409.0
1468;4384.0
1469;4400.5
1470;4395.0
1471;4454.5
1472;4526.0
1473;4540.5
1474;4521.5
1475;4595.0
1476;4578.5
1477;4641.5
1478;4647.5
1479;4561.5
1480;4567.5
1481;4620.5
1482;4705.0
1483;4593.5
1484;4603.5
1485;4712.5
1486;4719.0
1487;4621.0
1488;4623.5
1489;4667.0
1490;4639.5
1491;4731.5
1492;4718.5
1493;4763.0
1494;4785.5
1495;4861.0
1496;4859.0
1497;4955.5
1498;4964.0
1499;4935.5
1500;4929.5
1501;4958.0
1502;4963.5
1503;4931.5
1504;4921.0
1505;4976.5
1506;4980.0
1507;4907.5
1508;4915.0
1509;4891.5
1510;4902.0
1511;4925.5
1512;4912.0
1513;4824.0
1514;4857.0
1515;4768.5
1516;4761.5
1517;4657.5
1518;4650.0
1519;4722.0
1520;4703.5
1521;4727.0
1522;4697.0
1523;4754.5
1524;4747.5
1525;4810.0
1526;4819.0
1527;4749.0
1528;4734.0
1529;4794.5
1530;4827.5
1531;4859.0
1532;4869.5
1533;4797.0
1534;4814.0
1535;4845.0
1536;4847.5
1537;4816.0
1538;4773.0
1539;4760.0
1540;4749.0
1541;4729.5
1542;4724.0
1543;4713.5
1544;4698.0
1545;4687.5
1546;4637.5
1547;4675.0
1548;4667.0
1549;4589.5
1550;4581.0
1551;4526.0
1552;4530.5
1553;4434.5
1554;4438.5
1555;4397.5
1556;4368.0
1557;4377.5
1558;4392.5
1559;4374.5
1560;4346.0
1561;4379.0
1562;4368.0
1563;4340.0
1564;4338.5
1565;4315.0
1566;4321.5
1567;4261.0
1568;4253.0
1569;4296.0
1570;4252.0
1571;4246.5
1572;4237.0
1573;4220.0
1574;4213.5
1575;4200.0
1576;4203.5
1577;4202.0
1578;4222.0
1579;4117.0
1580;4128.0
1581;4091.0
1582;4099.0
1583;4051.5
1584;4049.5
1585;4001.0
1586;3985.0
1587;4018.5
1588;4021.0
1589;4001.5
1590;4013.5
1591;3980.5
1592;3984.0
1593;3894.5
1594;3907.0
1595;3674.0
1596;3675.0
1597;3518.5
1598;3476.5
1599;3476.0
1600;3421.0
1601;3366.0
1602;3387.5
1603;3390.0
1604;3344.5
1605;3326.0
1606;3326.0
1607;3322.5
1608;3334.5
1609;3223.0
1610;3217.0
1611;3170.5
1612;3176.0
1613;3107.5
1614;3110.5
1615;3087.5
1616;3096.0
1617;3091.5
1618;3124.5
1619;3072.0
1620;3085.0
1621;3034.5
1622;3024.5
1623;2934.5
1624;2942.5
1625;2691.0
1626;2713.5
1627;2398.5
1628;2396.0
1629;2220.5
1630;2231.5
1631;2121.5
1632;2125.0
1633;2056.5
1634;2045.5
1635;1983.5
1636;1982.0
1637;1937.0
1638;1942.0
1639;1854.0
1640;1853.0
1641;1798.0
1642;1802.0
1643;1728.0
1644;1717.5
1645;1693.5
1646;1688.0
1647;1647.0
1648;1641.5
1649;1593.5
1650;1559.5
1651;1509.0
1652;1514.5
1653;1475.5
1654;1492.5
1655;1616.0
1656;1613.0
1657;1754.0
1658;1751.5
1659;1692.0
1660;1677.0
1661;1665.5
1662;1659.0
1663;1614.0
1664;1647.0
1665;1674.0
1666;1661.5
1667;1690.5
1668;1710.0
1669;1726.0
1670;1714.5
1671;1728.0
1672;1731.0
1673;1757.5
1674;1738.5
1675;1748.5
1676;1749.0
1677;1746.5
1678;1736.5
1679;1761.5
1680;1767.5
1681;1780.5
1682;1775.0
1683;1799.0
1684;1800.5
1685;1829.0
1686;1817.5
1687;1914.0
1688;1921.5
1689;2167.5
1690;2155.0
1691;2425.5
1692;2416.0
1693;2657.0
1694;2657.5
1695;2696.0
1696;2675.0
1697;2758.5
1698;2764.5
1699;2821.0
1700;2828.5
1701;2929.5
1702;2931.0
1703;2948.5
1704;2943.5
1705;2918.5
1706;2904.0
1707;2893.0
1708;2880.0
1709;2947.5
1710;2955.5
1711;2943.5
1712;2933.5
1713;2942.5
1714;2974.0
1715;2954.0
1716;2954.0
1717;3030.0
1718;3027.5
1719;3030.5
1720;3027.5
1721;3024.0
1722;3013.5
1723;3037.5
1724;3019.0
1725;3242.5
1726;3246.0
1727;3497.0
1728;3498.0
1729;3668.5
1730;3673.0
1731;3838.5
1732;3819.0
1733;3854.0
1734;3857.0
1735;3849.0
1736;3853.0
1737;3873.0
1738;3873.5
1739;3852.5
1740;3839.5
1741;3860.5
1742;3867.0
1743;3837.5
1744;3838.5
1745;3883.0
1746;3885.5
1747;3833.5
1748;3815.5
1749;3829.0
1750;3826.5
1751;3861.5
1752;3870.0
1753;3833.0
1754;3841.5
1755;3836.0
1756;3841.0
1757;3822.0
1758;3822.5
1759;3842.5
1760;3833.5
1761;3843.5
1762;3875.0
1763;3853.0
1764;3834.5
1765;3823.5
1766;3815.0
1767;3817.5
1768;3820.5
1769;3816.5
1770;3800.5
1771;3834.5
1772;3846.0
1773;3888.5
1774;3892.0
1775;3877.0
1776;3909.5
1777;3864.5
1778;3849.0
1779;3909.0
1780;3912.0
1781;3906.5
1782;3894.5
1783;3917.5
1784;3907.5
1785;3890.0
1786;3880.5
1787;3889.5
1788;3888.5
1789;3888.0
1790;3893.0
1791;3907.0
1792;3908.0
1793;3873.0
1794;3867.5
1795;3861.0
1796;3859.0
1797;3867.0
1798;3863.0
1799;3880.5
1800;3881.5
1801;3840.0
1802;3877.0
1803;3919.5
1804;3920.5
1805;3912.0
1806;3910.5
1807;3907.5
1808;3904.0
1809;3889.0
1810;3891.5
1811;3891.5
1812;3880.5
1813;3912.0
1814;3899.5
1815;3886.0
1816;3885.0
1817;3883.5
1818;3890.5
1819;3914.5
1820;3919.5
1821;3923.5
1822;3904.5
1823;3933.5
1824;3917.5
1825;3933.0
