frame;red;green;blue
623;97.8477297896;94.1212624585;79.5711517165
624;97.7990033223;94.0099667774;79.6591915836
625;96.9093619559;92.3300536673;78.5903398927
626;96.9472271914;92.3243887895;78.4445438283
627;95.5436532508;90.8;76.0068111455
628;96.1607843137;91.6494720965;76.0138763198
629;90.9534090909;85.1514204545;70.2360795455
630;90.7094827586;84.908908046;69.6083333333
631;93.7559090909;87.9068181818;72.2895454545
632;93.9665909091;87.9047727273;72.4102272727
633;95.1772836538;89.4985977564;73.6352163462
634;95.456496063;90.1352362205;73.5600393701
635;98.9820910797;94.2529421798;77.2705099778
636;99.0566263005;94.2268463244;77.3607368242
637;97.9734265734;93.2895104895;76.9003496503
638;97.9071678322;93.3456293706;76.9522727273
639;97.6147163121;92.6340425532;76.800177305
640;97.5005319149;92.8489361702;76.2462765957
641;97.947440742;93.4768120921;76.9264857437
642;97.9720027482;93.5202679492;76.8431810374
643;97.7092198582;93.0333852275;76.9756097561
644;97.9749178343;93.0320013838;76.8111053451
645;97.9245472837;93.4389671362;77.777665996
646;97.9151576123;93.5228034876;77.325620389
647;97.575203252;93.0914634146;77.3682249322
648;97.4510501355;93.1912262873;77.0049119241
649;97.7172619048;92.8788029101;77.7238756614
650;97.7268518519;92.8824404762;77.732473545
651;98.1490968801;92.8311986864;78.4384236453
652;98.1270935961;92.8252873563;78.4082101806
653;97.2485119048;92.171792328;77.1316137566
654;97.3870701058;92.2184193122;77.2066798942
655;97.9738916256;92.5215106732;78.5302134647
656;97.9768472906;92.5484400657;78.591954023
657;97.3413793103;92.3357963875;77.958456486
658;97.8500821018;92.4031198686;78.332183908
659;97.6593780369;92.2218982831;78.2116942015
660;97.6595400065;92.2123420797;78.1253644315
661;96.9688519243;91.873939987;77.1906392694
662;97.0585453359;91.9186236138;77.2411937378
663;97.4285714286;92.0626822157;77.8328474247
664;97.3404599935;91.9896339488;77.5208940719
665;97.0342551854;92.0961659334;77.2776555625
666;97.0883092395;92.1319924576;77.25
667;97.3965079365;92.1692063492;76.7571428571
668;97.3792063492;92.2293650794;76.703015873
669;96.9085714286;91.829047619;75.9685714286
670;97.0404761905;91.9079365079;75.8868253968
671;96.9563543004;91.1270860077;76.2705391528
672;97.0251925546;91.1375160462;76.6278883184
673;97.1629318394;91.6220043573;76.7424525366
674;97.085056391;91.4963972431;76.5753446115
675;97.1480605487;91.3814254178;76.990696941
676;97.3678650268;91.3584042889;76.7280037843
677;96.6829268293;90.9220154044;76.7146983312
678;96.6169768935;90.949775353;76.7408536585
679;96.5753190165;91.5809212574;76.9525365702
680;96.3969810146;91.7430750078;76.1900093371
681;96.7332393484;91.9118107769;75.6881265664
682;96.6836290072;92.2759103641;75.6055088702
683;100.351190476;96.2832080201;79.5426065163
684;100.135494987;96.428414787;79.5838032581
685;100.70126678;96.5316695027;79.8982794479
686;100.52675364;96.6642087351;79.9714501796
687;101.702581609;98.1984211649;80.955621933
688;101.820994239;98.4068700661;81.1726050779
689;102.019230769;98.5776723277;81.8958541459
690;102.137240537;99.1067155067;82.6156288156
691;99.7513914657;96.6023500309;80.1737786024
692;99.8837353123;96.8756957328;79.974025974
693;100.028104575;97.5104575163;80.9464052288
694;100.126470588;97.3617647059;81.1454248366
695;99.2531452535;96.0438429279;81.2123522684
696;98.9786504003;96.0880670987;81.1406786123
697;97.9152263374;94.9349794239;80.1111111111
698;98.8388494878;95.8758865248;81.0098502758
699;98.4897959184;96.2175510204;81.3853061224
700;97.8212244898;96.4730612245;80.9755102041
701;97.9628571429;96.8248979592;81.0812244898
702;98.1272;97.0328;81.2376
703;98.3869221158;96.9221157851;81.127030404
704;98.0008163265;97.2563265306;80.6693877551
705;98.1640982924;97.5268638067;80.9233652645
706;98.6028571429;97.6991836735;81.5530612245
707;99.5992;98.4472;82.78
708;99.6156862745;98.5349019608;82.6678431373
709;99.4897875817;98.2871732026;83.6785130719
710;99.6486928105;98.3537581699;83.5906862745
711;98.1213675214;96.3188034188;82.4273504274
712;98.1038461538;96.3696581197;82.4628205128
713;88.2796511628;85.2691860465;71.0924418605
714;88.1585067319;85.1315789474;70.835373317
715;89.0722789116;85.9855442177;72.0646258503
716;90.3916666667;87.5138888889;73.1281746032
717;92.4670975323;89.0052878966;75.6527614571
718;92.5135135135;89.1233842538;75.3172737955
719;91.9260981912;88.7627906977;73.3917312661
720;91.8759689922;88.719379845;73.3478036176
721;93.7772299417;90.2321828776;74.7480950247
722;93.9235768714;90.4887942627;74.8765127745
723;96.3741509434;93.4986792453;78.0269811321
724;94.3568498769;91.1878589007;75.0877768663
725;96.898245614;93.8624561404;78.3342105263
726;96.8065486726;93.6566371681;78.0007079646
727;96.2848602075;93.1999296641;76.2540882715
728;97.4935990925;94.9014746394;77.9008264463
729;98.8650693569;95.5063051702;79.0037831021
730;98.8452080706;95.4719419924;79.19703657
731;100.47696477;97.7281414919;82.0691770076
732;100.52065648;97.8446519525;82.1312959819
733;98.8947610294;95.4627757353;79.8053002451
734;99.0087316176;95.5651041667;79.792432598
735;99.133870006;95.8695587358;80.6173225999
736;98.7333941328;95.4763641891;80.2120383037
737;98.7689618483;95.2956376349;79.9626082991
738;98.4967830882;95.121629902;79.9100796569
739;97.3656330749;94.1367894057;78.1304909561
740;97.1970284238;94.205749354;78.0342377261
741;97.6704834606;94.9802798982;78.5919211196
742;97.7536577608;94.9045801527;78.7196246819
743;98.0419823232;94.9378156566;79.1960227273
744;98.1278195489;95.1525689223;79.6857769424
745;100.357750343;97.7444444444;81.4002743484
746;99.8480709659;97.2003660941;80.9571951563
747;100.242951907;97.2617468214;81.828358209
748;98.5575617284;95.4717592593;80.2532407407
749;98.0876006441;94.1660225443;79.583252818
750;98.0222222222;94.3043478261;79.2286634461
751;98.4497809762;94.4579161452;79.7041614518
752;98.0586670839;94.6081038798;79.226689612
753;98.0938673342;94.4804443054;78.7873904881
754;98.4132965686;95.0854779412;79.2158394608
755;98.1414814815;94.1847407407;79.3223703704
756;98.1674074074;94.1466666667;79.3847407407
757;96.6457971014;91.9362318841;78.0727536232
758;96.9722932651;92.5085251492;78.4497016198
759;95.3401360544;90.7977231709;76.0741357768
760;95.4224628627;90.7917534361;75.6799944468
761;95.1202361782;89.78287708;75.3451422437
762;95.1443907676;89.8260869565;75.564143854
763;95.7324494949;90.4106060606;76.2534090909
764;95.883992467;90.5458882611;76.1756434401
765;96.4469273743;90.9363128492;76.4460583489
766;96.4326505276;91.1360645562;75.9679702048
767;96.9797021379;91.7757626712;76.1103771319
768;96.9932740812;91.7835695412;76.1354792217
769;97.8377068558;92.2346335697;77.4516548463
770;97.9819148936;92.4774231678;77.6495271868
771;97.1979468599;92.0018115942;76.7950483092
772;97.6551932367;92.23852657;77.125
773;98.5159450652;92.9540270019;78.4901070764
774;98.3668743388;92.7252850594;78.3691077936
775;97.4439106414;92.1718712467;77.3456641845
776;97.9323804948;92.4888301706;78.1223877012
777;98.3124396135;92.497826087;78.543115942
778;98.227294686;92.4724637681;78.6033816425
779;97.9150966184;92.497705314;78.2452898551
780;98.1175613311;92.6017731358;77.9650230751
781;98.8666666667;93.1266908213;79.1161835749
782;98.8604566432;93.0897498178;78.9826329852
783;97.7606060606;92.5371212121;77.9396464646
784;98.0131313131;92.5823232323;77.8224747475
785;98.781753786;93.3518563752;78.652296043
786;98.8052027357;93.3963116756;78.6073522228
787;97.2019774011;92.0111710324;76.7618130457
788;97.2498715973;92.0467385722;76.9247560349
789;98.5506313131;92.7925505051;78.1122474747
790;98.5666666667;92.8386363636;77.9512626263
791;97.9214285714;91.9776623377;77.6512987013
792;97.7954545455;92.1743285124;77.9987086777
793;98.0137662338;91.921038961;78.2327272727
794;97.9272985537;92.0538481405;78.4892820248
795;97.9232152029;92.0333846944;78.167693888
796;97.9581407293;92.0796096559;78.1327683616
797;97.8484848485;91.9054336468;76.8239289446
798;98.2890166028;92.5804597701;77.4992337165
799;97.3581245986;92.2111753372;76.8220937701
800;97.2599483204;92.419121447;76.3472868217
801;97.6232439336;92.3712643678;77.319284802
802;97.7315453384;92.3005108557;77.2927203065
803;97.5140826873;92.176873385;76.7600775194
804;97.9861774315;92.771048002;76.9004775069
805;97.6015503876;92.3395348837;76.6881136951
806;97.6272609819;92.2952196382;76.7047803618
807;98.0360613811;92.6744245524;77.5915601023
808;98.5364205257;93.2886107635;78.4012515645
809;98.3132026144;92.991503268;77.9414379085
810;98.6734015345;93.5470588235;78.5104859335
811;97.9859825803;92.5466793685;78.054028307
812;98.3185900925;92.4906096897;78.463391399
813;98.4952081051;92.7246714129;78.5275191676
814;98.3421412924;92.8930722892;78.2287787514
815;98.7016064257;93.6981258367;78.8504685408
816;98.1666666667;92.9140495868;78.6625344353
817;98.7098989899;93.2472727273;78.9513804714
818;98.2790633609;92.9356749311;78.4820936639
819;98.6338397067;94.3753273965;78.7166055526
820;97.4801064724;93.0703278229;77.8898851219
821;97.4999295278;92.7315010571;77.9458773784
822;97.5410852713;92.7464411557;78.0256518675
823;97.7780771412;92.6983834373;78.0007090187
824;97.831445993;92.0036295006;78.2112369338
825;97.7505285412;92.7773079634;78.2157857646
826;97.7790697674;92.6697390811;78.0992626205
827;98.2533910534;92.481962482;78.7301587302
828;98.1946864111;92.3805168409;78.6308072009
829;97.2678465199;91.8008625818;77.4204342653
830;97.2665080309;91.8093396788;77.4592504462
831;98.4474747475;92.5034632035;79.2246753247
832;98.4481962482;92.5012987013;79.2196248196
833;96.8908461307;91.1096055405;77.4355615778
834;96.8783498946;91.1123155676;77.4372177055
835;98.812669425;92.9415037809;80.1068626052
836;98.832387975;93.1374078276;80.0645207033
837;100.411139822;95.7097329888;82.0373241459
838;100.09505814;95.3110465116;81.7697674419
839;100.711123804;96.180351278;82.4313865486
840;100.304785527;96.1199299679;81.9436825212
841;99.0382284382;94.997979798;80.5213675214
842;99.4;95.4770614693;81.0287856072
843;98.9083139083;94.1785547786;80.0763014763
844;98.960994561;94.1567987568;80.0192696193
845;98.3045454545;93.729153605;78.64169279
846;97.7088178295;93.0437661499;78.161498708
847;97.8683239775;92.6851643945;78.2659182037
848;97.9098636728;92.8206896552;78.2801924619
849;97.2565597668;92.3887269193;77.5587949466
850;97.4957497995;92.6858059342;77.4697674419
851;97.5451895044;92.6780045351;77.6446388079
852;97.6260123097;92.6901522514;77.6814058957
853;97.7844545029;93.6099578586;78.3149680037
854;97.3326049633;93.1194006555;78.1361011394
855;97.6799182904;93.225487115;77.6164362036
856;97.8629792583;93.4182903834;77.7847265871
857;97.3628843452;93.4047135945;76.9759637896
858;97.6514555468;92.4201416208;75.2887490165
859;98.0352713178;93.4182170543;75.5802325581
860;97.6208716045;93.6683603674;75.3672073481
861;96.9527777778;92.586965812;75.5925213675
862;97.3912862206;92.7827809047;75.9320408589
863;96.5558724832;92.7548657718;77.3424496644
864;96.8560402685;92.7375838926;77.5895973154
865;100.398751115;95.9237288136;80.2346119536
866;100.225342769;95.8210968598;80.5698805838
867;103.027454027;98.1414141414;82.9334369334
868;102.85380117;98.0520999468;82.7865497076
869;97.6575630252;91.5966386555;76.5970588235
870;96.6618336887;91.6140724947;75.3961620469
871;88.1679748823;80.0635792779;63.8610675039
872;86.9858712716;80.262166405;63.7543171115
873;87.3149038462;80.7746394231;63.8173076923
874;89.0846560847;82.9502645503;64.7894179894
875;87.3322222222;80.0844444444;64.9127777778
876;87.7268518519;80.6784979424;65.2952674897
877;88.5966244726;81.6953586498;68.7400843882
878;88.5489451477;81.6341772152;68.9438818565
879;87.970713073;80.8264006791;68.6404923599
880;87.294991511;80.7898981324;67.8272495756
881;87.9519817073;81.6105182927;68.7599085366
882;88.0239197531;81.4421296296;68.6929012346
883;89.5145368492;83.1064908722;70.3583502366
884;89.354969574;83.2096010818;69.7572684246
885;90.3083387201;83.7003878474;70.6548157725
886;90.0852610707;83.4299405155;70.4421678784
887;91.8004227053;84.955615942;71.6452294686
888;91.746678744;84.9381038647;71.4960748792
889;91.8831018519;85.7783564815;71.3674768519
890;91.9869791667;85.5766782407;71.4227430556
891;93.2642029785;86.8571428571;72.8422504137
892;93.2868174297;86.9095421953;72.8709321566
893;93.0642581357;87.0904578047;72.5595697739
894;93.4838105432;87.2518062617;73.1067701365
895;94.5755263158;88.4142105263;74.1186842105
896;94.5986842105;88.4018421053;74.0844736842
897;93.8534711182;88.0315315315;72.8269740329
898;93.9941706412;87.8404875464;73.1828298887
899;95.6307692308;89.6571428571;75.1001221001
900;95.5328449328;89.6471306471;75.0598290598
901;94.3996388029;88.6106811146;73.9347265222
902;94.6906604747;88.685500516;74.0095459236
903;95.1098541981;89.5331825038;74.8479135244
904;94.6379662749;89.2164026571;74.0610628513
905;94.784962406;89.8463659148;74.4185463659
906;95.2879120879;90.4844932845;75.0556776557
907;95.9240537241;90.5431013431;75.5965811966
908;95.8024420024;90.4503052503;75.6522588523
909;95.3952380952;90.2142857143;75.1055137845
910;95.3776942356;90.2483709273;74.8192982456
911;94.2854636591;88.8012531328;72.9160401003
912;94.3220551378;88.4135338346;73.1308270677
913;92.4688308633;86.5361091508;70.4869442484
914;92.3297720798;86.3376068376;70.4370845204
915;91.4815592904;84.2233893557;70.5809990663
916;92.4432017544;85.8344298246;71.6493421053
917;94.3585887796;88.3105841527;73.5128205128
918;94.2830152304;88.3337189127;73.7522652786
919;96.0146682586;90.7306839502;74.901927341
920;95.8045369265;91.1981920519;74.4852464609
921;96.9622610415;91.8477257746;76.030158207
922;96.1210884354;91.2476190476;75.1411564626
923;96.7549439684;91.8541529334;76.1428806856
924;96.942814766;91.8060316414;76.1590309822
925;95.1354645002;89.8634758036;74.3873189686
926;95.2154715648;89.9187566231;74.3119039209
927;96.5973154362;91.4226510067;75.505033557
928;96.3842905405;91.2189189189;75.5195945946
929;96.3088888889;91.0107692308;75.7947008547
930;97.2357177934;92.0679325585;76.8999836307
931;96.9287162162;90.9212837838;75.9962837838
932;96.6226190476;90.8918367347;75.9486394558
933;97.2632450331;91.8844370861;76.5074503311
934;97.1445;91.6685;76.8203333333
935;97.1217094017;90.8936752137;77.2256410256
936;97.0090598291;91.0770940171;77.5109401709
937;96.6933402168;91.0872483221;76.8311822406
938;96.7979693684;91.0321803476;77.1044570642
939;97.7921666667;92.0421666667;77.8368333333
940;97.6586666667;92.2106666667;77.2126666667
941;97.541;92.6656666667;76.951
942;97.514261745;92.4001677852;77.014261745
943;97.6110927152;92.6302980132;76.9081125828
944;97.6504966887;92.4687086093;76.9667218543
945;97.8828323994;92.1910341314;77.424350484
946;98.342384106;92.7408940397;77.7789735099
947;97.1921344421;91.5973665974;76.3752598753
948;97.3002425502;91.8485793486;76.4539154539
949;98.2130566802;92.4719973009;77.9779014845
950;97.5496688742;91.5977692576;77.0529801325
951;97.0507623008;91.5817740818;76.8516978517
952;97.0074497574;91.5391545392;76.729036729
953;97.3514225501;91.2291886196;77.2871443625
954;97.4826443398;91.3504273504;77.4475841619
955;97.7474489796;92.1637755102;77.2974489796
956;97.6178082192;92.0034246575;77.1431506849
957;98.0407094595;92.5103040541;78.05625
958;98.0366554054;92.4998310811;78.1116554054
959;96.8180708181;91.798883656;76.8175475318
960;96.7728937729;91.7683586255;76.7291121577
961;97.8069727891;92.6289115646;78.0433673469
962;97.8005102041;92.7047619048;78.1338435374
963;98.554918972;93.8765755443;78.1995416598
964;98.0342281879;93.2744966443;77.755704698
965;97.539494063;92.4217862674;77.1023920151
966;97.7737050422;92.4085355361;77.4460505937
967;97.4751333678;92.180519704;76.8048528653
968;97.2176022176;91.8797643798;76.5322245322
969;98.4740853659;92.9430894309;77.6007791328
970;98.6102642276;93.0728319783;77.6966463415
971;100.851060606;96.0262121212;80.0274242424
972;100.418294574;95.4505426357;79.6551937984
973;99.8904974588;94.7170799322;79.452641306
974;100.018789466;94.6993685507;79.3067919298
975;98.3157284768;92.3958609272;77.8726821192
976;98.5271381579;92.6481907895;78.1606907895
977;97.0845644422;91.1835625743;76.3824078791
978;96.9558498896;91.4195958567;76.031923926
979;96.4679276316;91.8060855263;75.9238486842
980;96.2932565789;91.9728618421;75.5590460526
981;96.7493581515;92.5324133504;76.1402439024
982;96.9942233633;92.4932605905;76.2718228498
983;96.4923701299;91.6400974026;75.475487013
984;96.5102272727;91.6988636364;75.4371753247
985;95.6302729529;90.6608767577;74.7741935484
986;95.6901431901;90.4035964036;74.8203463203
987;96.0540849673;90.579248366;75.9576797386
988;96.102124183;90.6462418301;76.0517973856
989;96.2527777778;89.9017973856;76.0759803922
990;96.3895424837;90.0431372549;76.1366013072
991;96.2326797386;89.8666666667;76.2624183007
992;95.8019607843;90.0986928105;75.7114379085
993;96.0029220779;90.0308441558;75.5659090909
994;95.9363636364;90.1857142857;75.4162337662
995;95.9152597403;90.3185064935;75.5951298701
996;95.5502830503;89.7607392607;75.1483516484
997;96.2240322581;90.4848387097;76.3256451613
998;96.3282258065;90.4148387097;76.4172580645
999;95.4653594771;90.4620915033;76.1281045752
1000;95.1785947712;90.5197712418;75.9812091503
1001;96.2413419913;91.4856215213;77.6856833643
1002;96.3410138249;91.7560675883;77.8973886329
1003;96.3974822974;91.3955940205;77.0879622345
1004;96.4500393391;91.4311565696;77.1732494099
1005;97.0281425891;91.6627579737;78.1821450907
1006;97.0530291109;91.5463414634;78.184736428
1007;96.1674679487;90.9993589744;77.1548076923
1008;95.7272125724;90.1712158809;76.6216708023
1009;96.7225961538;91.0463141026;77.9258012821
1010;96.9952793076;91.4303697876;78.0772619984
1011;95.9413961039;90.5741883117;76.7852272727
1012;96.1310064935;90.6047077922;77.0465909091
1013;96.9096153846;91.2653846154;77.341025641
1014;96.8463141026;91.2129807692;77.2732371795
1015;96.7662066752;91.5328947368;76.6901476252
1016;97.060012837;91.609114249;76.9894094994
1017;98.5189853719;93.5770308123;78.3674136321
1018;97.8392169448;92.8392169448;77.7602695764
1019;96.7047619048;91.762244898;76.3721088435
1020;96.843537415;91.9666666667;76.3360544218
1021;97.6201135984;92.8580020047;77.8062145005
1022;97.2244863014;92.4381849315;77.4053082192
1023;96.3147887324;92.038028169;76.098943662
1024;96.4686619718;92.1610915493;76.1957746479
1025;97.5676743387;92.7954311233;77.6315699072
1026;97.5783236001;92.7590175198;77.5827894194
1027;96.6850352113;92.3061619718;76.7674295775
1028;96.7052816901;92.3700704225;76.8059859155
1029;97.6835528538;93.1523134076;77.556231003
1030;97.7738939547;93.3159405606;77.1534954407
1031;97.8977196512;93.635982562;77.8822937626
1032;98.0471160295;93.6701877934;77.8791079812
1033;98.1277834875;93.233299075;77.9174374786
1034;98.1543336759;93.3537170264;77.5130181569
1035;97.1698606272;92.4179442509;77.3827526132
1036;97.4700680272;92.8129251701;77.643537415
1037;98.0110544218;93.0484693878;78.4535714286
1038;98.0183673469;93.1773809524;78.0166666667
1039;97.2509720749;92.6325556734;77.4685401202
1040;96.6935312831;93.060622128;76.5876634853
1041;96.8242834253;93.1233754673;77.3133345202
1042;97.1806291976;93.2714740191;77.4825026511
1043;97.5800359712;93.2293165468;77.5034172662
1044;97.8806808212;93.5560624671;77.8808562906
1045;100.748870822;97.064137308;81.064498645
1046;100.919963866;96.9541102078;80.708762421
1047;102.657007576;99.3107954545;82.6831439394
1048;102.486742424;99.6261363636;82.7268939394
1049;103.081105169;99.9050802139;82.6755793226
1050;103.306595365;100.030748663;82.8409090909
1051;102.543887147;99.0449320794;82.5376175549
1052;102.907283058;99.28125;83.4945764463
1053;103.1745338;99.3738344988;84.2363053613
1054;102.958041958;99.5990675991;84.5093240093
1055;101.248736097;98.5237613751;83.0947084597
1056;101.479480164;98.2537619699;83.452120383
1057;101.100151172;97.4969765684;83.6859410431
1058;101.188630491;97.907715024;83.8161683278
1059;100.031100478;98.0199362041;83.5996810207
1060;99.9561128527;98.565830721;84.0188087774
1061;99.8385744235;98.2310272537;83.9253668763
1062;100.501965409;99.4367138365;84.9233490566
1063;101.434117647;99.8835294118;86.2764705882
1064;101.626666667;100.04;86.3466666667
1065;100.206382979;98.8859574468;85.0208510638
1066;100.363404255;99.1765957447;85.12
1067;101.152173913;99.5476588629;86.0405518395
1068;101.152173913;99.5476588629;86.0405518395
1069;99.6461468308;98.3305973552;84.8084815321
1070;99.7222982216;98.4705882353;84.8344733242
1071;101.487564322;99.7186963979;86.9905660377
1072;101.152698552;99.3049583151;86.7827994735
1073;101.052727273;99.5072727273;86.5822727273
1074;101.730218855;100.463383838;87.4297138047
1075;100.308119658;98.297008547;84.8448717949
1076;100.229059829;98.0017094017;85.1555555556
1077;90.2293233083;87.4498746867;72.6892230576
1078;91.0144144144;88.227027027;73.5975975976
1079;92.8618067979;90.4405187835;75.2611806798
1080;92.9584078712;90.7285330948;75.1538461538
1081;93.4418367347;91.418707483;76.9942176871
1082;93.6488372093;91.6860465116;77.1352159468
1083;94.556416882;91.7166236003;78.1874820557
1084;94.6448463968;91.7878265863;78.2339936836
1085;94.8340909091;92.3058080808;78.529040404
1086;94.7131782946;92.142118863;78.4826873385
1087;96.4876248372;93.3643074251;79.8740772905
1088;96.3928571429;93.0403726708;79.6444099379
1089;97.5374803768;94.4430926217;80.8695054945
1090;95.0251311189;91.4311625874;77.5152972028
1091;98.8802447552;95.9361888112;82.2791958042
1092;96.0852525253;92.616969697;77.8577777778
1093;96.9858788554;93.2946859903;77.8762541806
1094;96.8309178744;92.9351542178;77.149386845
1095;97.4103485447;93.4728710025;78.3625583902
1096;97.3375853396;93.6246855911;78.1974487963
1097;97.7613617021;94.4978723404;79.3288510638
1098;99.07296;96.08064;81.16992
1099;96.9580623074;94.3370421089;78.4132146525
1100;96.7416980486;94.5903800068;77.9551523451
1101;97.2212433511;94.603224734;78.8101728723
1102;97.0590093085;94.2495013298;78.2109375
1103;97.6923826539;93.8088354718;79.5483189865
1104;97.6176709436;93.6136105246;79.8546369985
1105;99.2261654135;95.7195488722;82.1344360902
1106;99.2635832959;95.9482113456;82.2983086364
1107;98.0386450382;94.1273854962;80.0974872774
1108;98.1502862595;94.1720737913;80.0834923664
1109;97.7040394402;94.1102099237;79.532283715
1110;97.7787247475;94.2809343434;79.3898358586
1111;97.5698634487;93.3504287075;78.2303906002
1112;97.5538266116;93.4034614163;77.5736741823
1113;97.5591049383;93.6304012346;77.8526234568
1114;97.650308642;93.5932098765;77.8450617284
1115;98.2621315193;93.998185941;78.3095993953
1116;98.162962963;94.1129251701;78.1655328798
1117;97.4301470588;93.1536458333;77.7617953431
1118;97.4322916667;93.1447610294;77.9394914216
1119;94.8755879968;90.5805352798;76.3138686131
1120;94.1911433172;90.8455716586;76.0210950081
1121;93.6321678322;89.7003885004;74.9801087801
1122;93.6930846931;89.6851592852;75.0307692308
1123;93.8191898968;89.1832742954;75.3603881103
1124;93.785307254;89.1752656707;75.3394424765
1125;93.4414103526;89.2172543136;74.8978244561
1126;94.0270067517;89.4970742686;75.624156039
1127;95.0732323232;90.432379349;76.8992704826
1128;95.1165824916;90.4774130191;76.915684624
1129;94.6312361419;90.3197062084;76.1484201774
1130;95.2304600887;90.657289357;76.1611696231
1131;95.4899292324;90.7425149701;76.7259118127
1132;95.5053075667;90.8068862275;76.3411812738
1133;95.3208399787;91.2662147794;75.7185007974
1134;95.975943647;91.5645933014;76.2800372142
1135;96.4620915033;91.5848366013;76.8618300654
1136;96.1216993464;91.125751634;76.1964705882
1137;95.9005021142;91.0720137421;76.2979651163
1138;95.8851674641;90.9716905901;76.2918660287
1139;96.5388250319;91.7575989783;76.60651341
1140;96.046107628;91.3334639498;75.6197753396
1141;95.6890188434;91.3975308642;75.9940220923
1142;95.9308415967;91.7457411645;76.1258581236
1143;96.4477650064;91.6781609195;76.9218390805
1144;96.4163473819;91.7074074074;76.5417624521
1145;95.9145994832;91.2642118863;76.072997416
1146;96.0534883721;91.3162790698;76.2051679587
1147;96.545846395;90.7258359457;77.0346133751
1148;96.4772727273;90.5889385181;76.7668155544
1149;96.7833583208;91.299850075;77.111944028
1150;96.3729246488;90.6538952746;76.4332056194
1151;97.1037037037;91.1296924043;77.2409290647
1152;96.7730069052;91.2258631513;76.8554927809
1153;97.3564309445;92.109159943;77.1559088752
1154;97.3292596108;92.2197437114;77.0615804461
1155;94.3473847455;87.9441703088;74.1594529818
1156;98.4249121614;93.3031848578;78.1570894254
1157;98.7657342657;93.7908653846;79.2027972028
1158;98.0468181818;93.0169318182;78.0359090909
1159;97.7385227273;93.2544318182;77.4426136364
1160;97.4026136364;93.4207954545;76.6560227273
1161;96.4848484848;92.2128314394;75.8449337121
1162;96.5826271186;92.28413371;76.1261770245
1163;97.5526255446;93.3285943591;77.1472139418
1164;97.7661086907;93.3919972483;76.8970419629
1165;97.2606679035;92.7237940631;76.2669294991
1166;97.2769016698;92.8351113173;76.1038961039
1167;97.0145013669;92.2352311898;76.0987757043
1168;97.1975514085;92.1717579936;76.3556400808
1169;97.2104400749;92.2336142322;76.5522003745
1170;97.4869646182;92.2874767225;76.9664804469
1171;97.6827281192;92.1492085661;77.4820763501
1172;97.7476722533;92.2530260708;77.3533519553
1173;97.1176827787;91.9032062181;76.4701238766
1174;97.6265303697;92.2639961964;77.085819565
1175;97.2664875427;91.4628724963;77.152173913
1176;97.0525158769;91.6744015633;77.2352222765
1177;97.2154105061;92.3436711143;77.2958288256
1178;97.2905397283;92.310373843;77.4153143407
1179;96.5211250307;91.9866126259;76.6901252763
1180;95.9368705478;92.1957749939;76.4008843036
1181;96.256803995;91.9382022472;77.1147315855
1182;96.0171717172;91.6246212121;76.7868686869
1183;96.1040993789;91.9080745342;76.9331677019
1184;95.7773913043;91.9927950311;76.5040993789
1185;96.4673291925;92.008447205;77.6971428571
1186;96.4647204969;92.0680745342;77.670931677
1187;96.3029813665;92.1470807453;77.8055900621
1188;96.2462111801;92.177515528;77.7013664596
1189;97.6819047619;93.064047619;78.9726190476
1190;97.1971142089;92.3414037662;78.3382245048
1191;97.3190280464;92.726426499;78.2712765957
1192;96.839673913;92.2213438735;77.7979249012
1193;98.0603437913;93.0501262171;78.395480226
1194;98.2187762952;93.1854790239;78.5159273951
1195;98.864606414;94.2756851312;78.8614577259
1196;95.7821359758;90.4554087531;76.1710707404
1197;96.7341997264;91.4187414501;77.1727770178
1198;96.7207934337;91.5166894665;77.188372093
1199;96.6233659006;91.9152332462;77.5588275767
1200;96.4031925141;92.2110912343;77.0518783542
1201;97.5951807229;92.9975903614;78.5803212851
1202;97.2328860898;92.6189759036;78.2906626506
1203;97.2985094851;93.1833333333;78.3925474255
1204;97.1544648943;93.0523517382;78.3537832311
1205;98.6783163265;94.4369897959;79.762244898
1206;98.7588010204;94.5330357143;80.0401785714
1207;98.9491823899;94.9783647799;80.0842767296
1208;98.5641124374;94.6602490053;79.3960980619
1209;99.1191326531;94.9822704082;80.2331632653
1210;99.1285714286;95.0734693878;79.8244897959
1211;98.6933608887;94.8567553604;80.0291914234
1212;98.602755752;94.6895879371;79.8863902249
1213;98.657801185;94.6405529954;79.5644502962
1214;98.7884134299;94.7282422646;79.7888084266
1215;98.2048124558;93.4719037509;79.2019815994
1216;98.0582497213;93.8235785953;79.1374024526
1217;98.5212079616;94.2432395333;79.3024021963
1218;98.7517278764;94.5686407372;79.5023715951
1219;97.6561924982;93.6191082803;78.2309978769
1220;98.3401442308;94.8762019231;78.4512553419
1221;97.7738294314;94.1877090301;78.2125139353
1222;97.9731047938;93.9655797101;79.0770624303
1223;97.7374910394;93.6242293907;78.6501792115
1224;97.8118996416;93.6051612903;78.501218638
1225;99.0424901186;94.4332298137;80.1238001129
1226;98.9664031621;94.3819875776;80.2684923772
1227;98.5326086957;94.4405034325;80.0160183066
1228;98.7281634938;94.8512038074;80.1286394177
1229;98.7325630548;94.6801465408;79.6514020008
1230;98.7339007092;94.5841134752;79.1625531915
1231;99.2032624113;94.8713475177;80.1504964539
